source,target,relation,cone,distance
3356,5482,-1,52971,400.0
3356,6349,-1,52971,400.0
3356,6363,-1,52971,400.0
3356,6334,-1,52971,400.0
3356,6481,-1,52971,400.0
3356,6527,-1,52971,400.0
3356,6307,-1,52971,400.0
3356,6111,-1,52971,400.0
3356,6142,-1,52971,400.0
3356,6188,-1,52971,400.0
3356,6220,-1,52971,400.0
3356,6250,-1,52971,400.0
3356,6253,-1,52971,400.0
3356,4905,-1,52971,400.0
3356,3833,-1,52971,400.0
3356,3834,-1,52971,400.0
3356,3847,-1,52971,400.0
3356,3914,-1,52971,400.0
3356,3826,-1,52971,400.0
3356,3455,-1,52971,400.0
3356,3512,-1,52971,400.0
3356,3565,-1,52971,400.0
3356,3585,-1,52971,400.0
3356,4046,-1,52971,400.0
3356,4566,-1,52971,400.0
3356,4576,-1,52971,400.0
3356,4549,-1,52971,400.0
3356,4867,-1,52971,400.0
3356,4190,-1,52971,400.0
3356,4196,-1,52971,400.0
3356,4243,-1,52971,400.0
3356,4309,-1,52971,400.0
3356,4358,-1,52971,400.0
3356,4390,-1,52971,400.0
3356,15185,-1,52971,400.0
3356,15202,-1,52971,400.0
3356,15209,-1,52971,400.0
3356,15229,-1,52971,400.0
3356,15234,-1,52971,400.0
3356,15293,-1,52971,400.0
3356,15110,-1,52971,400.0
3356,14973,-1,52971,400.0
3356,14981,-1,52971,400.0
3356,15069,-1,52971,400.0
3356,15071,-1,52971,400.0
3356,15769,-1,52971,400.0
3356,15914,-1,52971,400.0
3356,15613,-1,52971,400.0
3356,15349,-1,52971,400.0
3356,15358,-1,52971,400.0
3356,15359,-1,52971,400.0
3356,15388,-1,52971,400.0
3356,14937,-1,52971,400.0
3356,14496,-1,52971,400.0
3356,14528,-1,52971,400.0
3356,14566,-1,52971,400.0
3356,14579,-1,52971,400.0
3356,14602,-1,52971,400.0
3356,14252,-1,52971,400.0
3356,14343,-1,52971,400.0
3356,14398,-1,52971,400.0
3356,14870,-1,52971,400.0
3356,14882,-1,52971,400.0
3356,14903,-1,52971,400.0
3356,14909,-1,52971,400.0
3356,14755,-1,52971,400.0
3356,14749,-1,52971,400.0
3356,14627,-1,52971,400.0
3356,14639,-1,52971,400.0
3356,14652,-1,52971,400.0
3356,14672,-1,52971,400.0
3356,14739,-1,52971,400.0
3356,17098,-1,52971,400.0
3356,17140,-1,52971,400.0
3356,17088,-1,52971,400.0
3356,17166,-1,52971,400.0
3356,17078,-1,52971,400.0
3356,17073,-1,52971,400.0
3356,17015,-1,52971,400.0
3356,17033,-1,52971,400.0
3356,17038,-1,52971,400.0
3356,17043,-1,52971,400.0
3356,17199,-1,52971,400.0
3356,16931,-1,52971,400.0
3356,17366,-1,52971,400.0
3356,17245,-1,52971,400.0
3356,17264,-1,52971,400.0
3356,17274,-1,52971,400.0
3356,17282,-1,52971,400.0
3356,17285,-1,52971,400.0
3356,17321,-1,52971,400.0
3356,14245,-1,52971,400.0
3356,16507,-1,52971,400.0
3356,16516,-1,52971,400.0
3356,16542,-1,52971,400.0
3356,16559,-1,52971,400.0
3356,16435,-1,52971,400.0
3356,16189,-1,52971,400.0
3356,16349,-1,52971,400.0
3356,16403,-1,52971,400.0
3356,16410,-1,52971,400.0
3356,16789,-1,52971,400.0
3356,16848,-1,52971,400.0
3356,16861,-1,52971,400.0
3356,16833,-1,52971,400.0
3356,16773,-1,52971,400.0
3356,16677,-1,52971,400.0
3356,16719,-1,52971,400.0
3356,16733,-1,52971,400.0
3356,16743,-1,52971,400.0
3356,16746,-1,52971,400.0
3356,16618,-1,52971,400.0
3356,14239,-1,52971,400.0
3356,12005,-1,52971,400.0
3356,12050,-1,52971,400.0
3356,12079,-1,52971,400.0
3356,12105,-1,52971,400.0
3356,11985,-1,52971,400.0
3356,11868,-1,52971,400.0
3356,11892,-1,52971,400.0
3356,12680,-1,52971,400.0
3356,12223,-1,52971,400.0
3356,12225,-1,52971,400.0
3356,11842,-1,52971,400.0
3356,11354,-1,52971,400.0
3356,11364,-1,52971,400.0
3356,11377,-1,52971,400.0
3356,11379,-1,52971,400.0
3356,11406,-1,52971,400.0
3356,11428,-1,52971,400.0
3356,11396,-1,52971,400.0
3356,11319,-1,52971,400.0
3356,11312,-1,52971,400.0
3356,11200,-1,52971,400.0
3356,11203,-1,52971,400.0
3356,11207,-1,52971,400.0
3356,11286,-1,52971,400.0
3356,11858,-1,52971,400.0
3356,11699,-1,52971,400.0
3356,11711,-1,52971,400.0
3356,11719,-1,52971,400.0
3356,11734,-1,52971,400.0
3356,11773,-1,52971,400.0
3356,11791,-1,52971,400.0
3356,11685,-1,52971,400.0
3356,11517,-1,52971,400.0
3356,11525,-1,52971,400.0
3356,11540,-1,52971,400.0
3356,11579,-1,52971,400.0
3356,11608,-1,52971,400.0
3356,11633,-1,52971,400.0
3356,11656,-1,52971,400.0
3356,11668,-1,52971,400.0
3356,17903,-1,52971,400.0
3356,13824,-1,52971,400.0
3356,13860,-1,52971,400.0
3356,13892,-1,52971,400.0
3356,13896,-1,52971,400.0
3356,13806,-1,52971,400.0
3356,13695,-1,52971,400.0
3356,13713,-1,52971,400.0
3356,13716,-1,52971,400.0
3356,13724,-1,52971,400.0
3356,13747,-1,52971,400.0
3356,13754,-1,52971,400.0
3356,13755,-1,52971,400.0
3356,13759,-1,52971,400.0
3356,13778,-1,52971,400.0
3356,13684,-1,52971,400.0
3356,13969,-1,52971,400.0
3356,14120,-1,52971,400.0
3356,14203,-1,52971,400.0
3356,14207,-1,52971,400.0
3356,14161,-1,52971,400.0
3356,13990,-1,52971,400.0
3356,14022,-1,52971,400.0
3356,14042,-1,52971,400.0
3356,14057,-1,52971,400.0
3356,14060,-1,52971,400.0
3356,13955,-1,52971,400.0
3356,13676,-1,52971,400.0
3356,13326,-1,52971,400.0
3356,13341,-1,52971,400.0
3356,13348,-1,52971,400.0
3356,13357,-1,52971,400.0
3356,13360,-1,52971,400.0
3356,12942,-1,52971,400.0
3356,13014,-1,52971,400.0
3356,13379,-1,52971,400.0
3356,13628,-1,52971,400.0
3356,13630,-1,52971,400.0
3356,13638,-1,52971,400.0
3356,13485,-1,52971,400.0
3356,13412,-1,52971,400.0
3356,13427,-1,52971,400.0
3356,13433,-1,52971,400.0
3356,13434,-1,52971,400.0
3356,13443,-1,52971,400.0
3356,13445,-1,52971,400.0
3356,13448,-1,52971,400.0
3356,13460,-1,52971,400.0
3356,13476,-1,52971,400.0
3356,13382,-1,52971,400.0
3356,263561,-1,52971,400.0
3356,263759,-1,52971,400.0
3356,263532,-1,52971,400.0
3356,264429,-1,52971,400.0
3356,264824,-1,52971,400.0
3356,264862,-1,52971,400.0
3356,264743,-1,52971,400.0
3356,263953,-1,52971,400.0
3356,263109,-1,52971,400.0
3356,262397,-1,52971,400.0
3356,263016,-1,52971,400.0
3356,262620,-1,52971,400.0
3356,266651,-1,52971,400.0
3356,266716,-1,52971,400.0
3356,266752,-1,52971,400.0
3356,266823,-1,52971,400.0
3356,266860,-1,52971,400.0
3356,266955,-1,52971,400.0
3356,267026,-1,52971,400.0
3356,267871,-1,52971,400.0
3356,268095,-1,52971,400.0
3356,265490,-1,52971,400.0
3356,265501,-1,52971,400.0
3356,265605,-1,52971,400.0
3356,265613,-1,52971,400.0
3356,265070,-1,52971,400.0
3356,265158,-1,52971,400.0
3356,266087,-1,52971,400.0
3356,266298,-1,52971,400.0
3356,266319,-1,52971,400.0
3356,268911,-1,52971,400.0
3356,200580,-1,52971,400.0
3356,200742,-1,52971,400.0
3356,201208,-1,52971,400.0
3356,200005,-1,52971,400.0
3356,200520,-1,52971,400.0
3356,200275,-1,52971,400.0
3356,200291,-1,52971,400.0
3356,200409,-1,52971,400.0
3356,201358,-1,52971,400.0
3356,202870,-1,52971,400.0
3356,201563,-1,52971,400.0
3356,201637,-1,52971,400.0
3356,201764,-1,52971,400.0
3356,197594,-1,52971,400.0
3356,197662,-1,52971,400.0
3356,137897,-1,52971,400.0
3356,138005,-1,52971,400.0
3356,138552,-1,52971,400.0
3356,146834,-1,52971,400.0
3356,199449,-1,52971,400.0
3356,199662,-1,52971,400.0
3356,197991,-1,52971,400.0
3356,198277,-1,52971,400.0
3356,198328,-1,52971,400.0
3356,198471,-1,52971,400.0
3356,198913,-1,52971,400.0
3356,208304,-1,52971,400.0
3356,208468,-1,52971,400.0
3356,208586,-1,52971,400.0
3356,208737,-1,52971,400.0
3356,209254,-1,52971,400.0
3356,206646,-1,52971,400.0
3356,206741,-1,52971,400.0
3356,206804,-1,52971,400.0
3356,207195,-1,52971,400.0
3356,209453,-1,52971,400.0
3356,212755,-1,52971,400.0
3356,211694,-1,52971,400.0
3356,209677,-1,52971,400.0
3356,209738,-1,52971,400.0
3356,211552,-1,52971,400.0
3356,206547,-1,52971,400.0
3356,204236,-1,52971,400.0
3356,204279,-1,52971,400.0
3356,204453,-1,52971,400.0
3356,204536,-1,52971,400.0
3356,204558,-1,52971,400.0
3356,204440,-1,52971,400.0
3356,203160,-1,52971,400.0
3356,203184,-1,52971,400.0
3356,203316,-1,52971,400.0
3356,204824,-1,52971,400.0
3356,206516,-1,52971,400.0
3356,205945,-1,52971,400.0
3356,206002,-1,52971,400.0
3356,206173,-1,52971,400.0
3356,205767,-1,52971,400.0
3356,397575,-1,52971,400.0
3356,397635,-1,52971,400.0
3356,397645,-1,52971,400.0
3356,397654,-1,52971,400.0
3356,397679,-1,52971,400.0
3356,397719,-1,52971,400.0
3356,397754,-1,52971,400.0
3356,397849,-1,52971,400.0
3356,397281,-1,52971,400.0
3356,397290,-1,52971,400.0
3356,397314,-1,52971,400.0
3356,397328,-1,52971,400.0
3356,397369,-1,52971,400.0
3356,397412,-1,52971,400.0
3356,397432,-1,52971,400.0
3356,397892,-1,52971,400.0
3356,398391,-1,52971,400.0
3356,398410,-1,52971,400.0
3356,398416,-1,52971,400.0
3356,398440,-1,52971,400.0
3356,398336,-1,52971,400.0
3356,398564,-1,52971,400.0
3356,398571,-1,52971,400.0
3356,398471,-1,52971,400.0
3356,398296,-1,52971,400.0
3356,397964,-1,52971,400.0
3356,397976,-1,52971,400.0
3356,398017,-1,52971,400.0
3356,398020,-1,52971,400.0
3356,398191,-1,52971,400.0
3356,398194,-1,52971,400.0
3356,397269,-1,52971,400.0
3356,397182,-1,52971,400.0
3356,396104,-1,52971,400.0
3356,396146,-1,52971,400.0
3356,396243,-1,52971,400.0
3356,396249,-1,52971,400.0
3356,396258,-1,52971,400.0
3356,396162,-1,52971,400.0
3356,395988,-1,52971,400.0
3356,395972,-1,52971,400.0
3356,395814,-1,52971,400.0
3356,395824,-1,52971,400.0
3356,395849,-1,52971,400.0
3356,395866,-1,52971,400.0
3356,395877,-1,52971,400.0
3356,395942,-1,52971,400.0
3356,395944,-1,52971,400.0
3356,395955,-1,52971,400.0
3356,396922,-1,52971,400.0
3356,396941,-1,52971,400.0
3356,396986,-1,52971,400.0
3356,397062,-1,52971,400.0
3356,396292,-1,52971,400.0
3356,396321,-1,52971,400.0
3356,396323,-1,52971,400.0
3356,396358,-1,52971,400.0
3356,396379,-1,52971,400.0
3356,396403,-1,52971,400.0
3356,396417,-1,52971,400.0
3356,396458,-1,52971,400.0
3356,400514,-1,52971,400.0
3356,400516,-1,52971,400.0
3356,400430,-1,52971,400.0
3356,400159,-1,52971,400.0
3356,400190,-1,52971,400.0
3356,400210,-1,52971,400.0
3356,400339,-1,52971,400.0
3356,400381,-1,52971,400.0
3356,400835,-1,52971,400.0
3356,400862,-1,52971,400.0
3356,395760,-1,52971,400.0
3356,398997,-1,52971,400.0
3356,399065,-1,52971,400.0
3356,399104,-1,52971,400.0
3356,399111,-1,52971,400.0
3356,398880,-1,52971,400.0
3356,398754,-1,52971,400.0
3356,398774,-1,52971,400.0
3356,398805,-1,52971,400.0
3356,398863,-1,52971,400.0
3356,399216,-1,52971,400.0
3356,400011,-1,52971,400.0
3356,399222,-1,52971,400.0
3356,399745,-1,52971,400.0
3356,399782,-1,52971,400.0
3356,399791,-1,52971,400.0
3356,399698,-1,52971,400.0
3356,399869,-1,52971,400.0
3356,399821,-1,52971,400.0
3356,399371,-1,52971,400.0
3356,399519,-1,52971,400.0
3356,399610,-1,52971,400.0
3356,399615,-1,52971,400.0
3356,393349,-1,52971,400.0
3356,393262,-1,52971,400.0
3356,393366,-1,52971,400.0
3356,393415,-1,52971,400.0
3356,393456,-1,52971,400.0
3356,272978,-1,52971,400.0
3356,273101,-1,52971,400.0
3356,393465,-1,52971,400.0
3356,393486,-1,52971,400.0
3356,393797,-1,52971,400.0
3356,393847,-1,52971,400.0
3356,393895,-1,52971,400.0
3356,393912,-1,52971,400.0
3356,393924,-1,52971,400.0
3356,393931,-1,52971,400.0
3356,393880,-1,52971,400.0
3356,393706,-1,52971,400.0
3356,393506,-1,52971,400.0
3356,393529,-1,52971,400.0
3356,393568,-1,52971,400.0
3356,393579,-1,52971,400.0
3356,393619,-1,52971,400.0
3356,393649,-1,52971,400.0
3356,393467,-1,52971,400.0
3356,269843,-1,52971,400.0
3356,270076,-1,52971,400.0
3356,270101,-1,52971,400.0
3356,269063,-1,52971,400.0
3356,269220,-1,52971,400.0
3356,269331,-1,52971,400.0
3356,269626,-1,52971,400.0
3356,272106,-1,52971,400.0
3356,270138,-1,52971,400.0
3356,270186,-1,52971,400.0
3356,271360,-1,52971,400.0
3356,271761,-1,52971,400.0
3356,271860,-1,52971,400.0
3356,271922,-1,52971,400.0
3356,271835,-1,52971,400.0
3356,271239,-1,52971,400.0
3356,270200,-1,52971,400.0
3356,270207,-1,52971,400.0
3356,270694,-1,52971,400.0
3356,270896,-1,52971,400.0
3356,271018,-1,52971,400.0
3356,395245,-1,52971,400.0
3356,395247,-1,52971,400.0
3356,395216,-1,52971,400.0
3356,395291,-1,52971,400.0
3356,395336,-1,52971,400.0
3356,395278,-1,52971,400.0
3356,395030,-1,52971,400.0
3356,395032,-1,52971,400.0
3356,395137,-1,52971,400.0
3356,395139,-1,52971,400.0
3356,395162,-1,52971,400.0
3356,395634,-1,52971,400.0
3356,395652,-1,52971,400.0
3356,395683,-1,52971,400.0
3356,395686,-1,52971,400.0
3356,395711,-1,52971,400.0
3356,395668,-1,52971,400.0
3356,395572,-1,52971,400.0
3356,395387,-1,52971,400.0
3356,395435,-1,52971,400.0
3356,395476,-1,52971,400.0
3356,395487,-1,52971,400.0
3356,395505,-1,52971,400.0
3356,395516,-1,52971,400.0
3356,395362,-1,52971,400.0
3356,394964,-1,52971,400.0
3356,394247,-1,52971,400.0
3356,394434,-1,52971,400.0
3356,394037,-1,52971,400.0
3356,394053,-1,52971,400.0
3356,394064,-1,52971,400.0
3356,394133,-1,52971,400.0
3356,394732,-1,52971,400.0
3356,394804,-1,52971,400.0
3356,394841,-1,52971,400.0
3356,394865,-1,52971,400.0
3356,394897,-1,52971,400.0
3356,394912,-1,52971,400.0
3356,394729,-1,52971,400.0
3356,394728,-1,52971,400.0
3356,394646,-1,52971,400.0
3356,394679,-1,52971,400.0
3356,394714,-1,52971,400.0
3356,136261,-1,52971,400.0
3356,41552,-1,52971,400.0
3356,41707,-1,52971,400.0
3356,41721,-1,52971,400.0
3356,40954,-1,52971,400.0
3356,42228,-1,52971,400.0
3356,42258,-1,52971,400.0
3356,42965,-1,52971,400.0
3356,43128,-1,52971,400.0
3356,43354,-1,52971,400.0
3356,43484,-1,52971,400.0
3356,43251,-1,52971,400.0
3356,42925,-1,52971,400.0
3356,42874,-1,52971,400.0
3356,40908,-1,52971,400.0
3356,40885,-1,52971,400.0
3356,40422,-1,52971,400.0
3356,40437,-1,52971,400.0
3356,40459,-1,52971,400.0
3356,40460,-1,52971,400.0
3356,40351,-1,52971,400.0
3356,40168,-1,52971,400.0
3356,40185,-1,52971,400.0
3356,40222,-1,52971,400.0
3356,40227,-1,52971,400.0
3356,40230,-1,52971,400.0
3356,40238,-1,52971,400.0
3356,40495,-1,52971,400.0
3356,40807,-1,52971,400.0
3356,40819,-1,52971,400.0
3356,40839,-1,52971,400.0
3356,40860,-1,52971,400.0
3356,40882,-1,52971,400.0
3356,40567,-1,52971,400.0
3356,40614,-1,52971,400.0
3356,40675,-1,52971,400.0
3356,46691,-1,52971,400.0
3356,46713,-1,52971,400.0
3356,46729,-1,52971,400.0
3356,46646,-1,52971,400.0
3356,46783,-1,52971,400.0
3356,46799,-1,52971,400.0
3356,46639,-1,52971,400.0
3356,46498,-1,52971,400.0
3356,46542,-1,52971,400.0
3356,46558,-1,52971,400.0
3356,46571,-1,52971,400.0
3356,46617,-1,52971,400.0
3356,46846,-1,52971,400.0
3356,46453,-1,52971,400.0
3356,47444,-1,52971,400.0
3356,46921,-1,52971,400.0
3356,46924,-1,52971,400.0
3356,46984,-1,52971,400.0
3356,46990,-1,52971,400.0
3356,46996,-1,52971,400.0
3356,46854,-1,52971,400.0
3356,45361,-1,52971,400.0
3356,44521,-1,52971,400.0
3356,44225,-1,52971,400.0
3356,44513,-1,52971,400.0
3356,45625,-1,52971,400.0
3356,46313,-1,52971,400.0
3356,46329,-1,52971,400.0
3356,46342,-1,52971,400.0
3356,46434,-1,52971,400.0
3356,46277,-1,52971,400.0
3356,46099,-1,52971,400.0
3356,46108,-1,52971,400.0
3356,46203,-1,52971,400.0
3356,46228,-1,52971,400.0
3356,34774,-1,52971,400.0
3356,34816,-1,52971,400.0
3356,34916,-1,52971,400.0
3356,34966,-1,52971,400.0
3356,34493,-1,52971,400.0
3356,34499,-1,52971,400.0
3356,35917,-1,52971,400.0
3356,36022,-1,52971,400.0
3356,36026,-1,52971,400.0
3356,35963,-1,52971,400.0
3356,35437,-1,52971,400.0
3356,35787,-1,52971,400.0
3356,34015,-1,52971,400.0
3356,33274,-1,52971,400.0
3356,33397,-1,52971,400.0
3356,33405,-1,52971,400.0
3356,33411,-1,52971,400.0
3356,33419,-1,52971,400.0
3356,33257,-1,52971,400.0
3356,33088,-1,52971,400.0
3356,33159,-1,52971,400.0
3356,33215,-1,52971,400.0
3356,36032,-1,52971,400.0
3356,33680,-1,52971,400.0
3356,33820,-1,52971,400.0
3356,33828,-1,52971,400.0
3356,33492,-1,52971,400.0
3356,33499,-1,52971,400.0
3356,33642,-1,52971,400.0
3356,36041,-1,52971,400.0
3356,36054,-1,52971,400.0
3356,36808,-1,52971,400.0
3356,36819,-1,52971,400.0
3356,36825,-1,52971,400.0
3356,36902,-1,52971,400.0
3356,39208,-1,52971,400.0
3356,36776,-1,52971,400.0
3356,40016,-1,52971,400.0
3356,40018,-1,52971,400.0
3356,40054,-1,52971,400.0
3356,40067,-1,52971,400.0
3356,40082,-1,52971,400.0
3356,40088,-1,52971,400.0
3356,39852,-1,52971,400.0
3356,39449,-1,52971,400.0
3356,39485,-1,52971,400.0
3356,39588,-1,52971,400.0
3356,39767,-1,52971,400.0
3356,39227,-1,52971,400.0
3356,36298,-1,52971,400.0
3356,36306,-1,52971,400.0
3356,36339,-1,52971,400.0
3356,36071,-1,52971,400.0
3356,36162,-1,52971,400.0
3356,36175,-1,52971,400.0
3356,36701,-1,52971,400.0
3356,36711,-1,52971,400.0
3356,36741,-1,52971,400.0
3356,36746,-1,52971,400.0
3356,36460,-1,52971,400.0
3356,36509,-1,52971,400.0
3356,36550,-1,52971,400.0
3356,36579,-1,52971,400.0
3356,36595,-1,52971,400.0
3356,36644,-1,52971,400.0
3356,36444,-1,52971,400.0
3356,59241,-1,52971,400.0
3356,59675,-1,52971,400.0
3356,59724,-1,52971,400.0
3356,59806,-1,52971,400.0
3356,59859,-1,52971,400.0
3356,58273,-1,52971,400.0
3356,58092,-1,52971,400.0
3356,57667,-1,52971,400.0
3356,59862,-1,52971,400.0
3356,60782,-1,52971,400.0
3356,60534,-1,52971,400.0
3356,60989,-1,52971,400.0
3356,59933,-1,52971,400.0
3356,57286,-1,52971,400.0
3356,54978,-1,52971,400.0
3356,55028,-1,52971,400.0
3356,55056,-1,52971,400.0
3356,55067,-1,52971,400.0
3356,55069,-1,52971,400.0
3356,55083,-1,52971,400.0
3356,55046,-1,52971,400.0
3356,54900,-1,52971,400.0
3356,54896,-1,52971,400.0
3356,54855,-1,52971,400.0
3356,54796,-1,52971,400.0
3356,54836,-1,52971,400.0
3356,55104,-1,52971,400.0
3356,56396,-1,52971,400.0
3356,56958,-1,52971,400.0
3356,57031,-1,52971,400.0
3356,55192,-1,52971,400.0
3356,55244,-1,52971,400.0
3356,55249,-1,52971,400.0
3356,55281,-1,52971,400.0
3356,55284,-1,52971,400.0
3356,55293,-1,52971,400.0
3356,61097,-1,52971,400.0
3356,61153,-1,52971,400.0
3356,63174,-1,52971,400.0
3356,63182,-1,52971,400.0
3356,63222,-1,52971,400.0
3356,63269,-1,52971,400.0
3356,63283,-1,52971,400.0
3356,63284,-1,52971,400.0
3356,63324,-1,52971,400.0
3356,62957,-1,52971,400.0
3356,62988,-1,52971,400.0
3356,62996,-1,52971,400.0
3356,63062,-1,52971,400.0
3356,63365,-1,52971,400.0
3356,63383,-1,52971,400.0
3356,131917,-1,52971,400.0
3356,132242,-1,52971,400.0
3356,132388,-1,52971,400.0
3356,133411,-1,52971,400.0
3356,133144,-1,52971,400.0
3356,63402,-1,52971,400.0
3356,63417,-1,52971,400.0
3356,63468,-1,52971,400.0
3356,63475,-1,52971,400.0
3356,63480,-1,52971,400.0
3356,63371,-1,52971,400.0
3356,54636,-1,52971,400.0
3356,62862,-1,52971,400.0
3356,61803,-1,52971,400.0
3356,62194,-1,52971,400.0
3356,62227,-1,52971,400.0
3356,61770,-1,52971,400.0
3356,61266,-1,52971,400.0
3356,61517,-1,52971,400.0
3356,62336,-1,52971,400.0
3356,62715,-1,52971,400.0
3356,62783,-1,52971,400.0
3356,62650,-1,52971,400.0
3356,62647,-1,52971,400.0
3356,62377,-1,52971,400.0
3356,62508,-1,52971,400.0
3356,62557,-1,52971,400.0
3356,62597,-1,52971,400.0
3356,62609,-1,52971,400.0
3356,62613,-1,52971,400.0
3356,54623,-1,52971,400.0
3356,51326,-1,52971,400.0
3356,51366,-1,52971,400.0
3356,51468,-1,52971,400.0
3356,51294,-1,52971,400.0
3356,51752,-1,52971,400.0
3356,51263,-1,52971,400.0
3356,50799,-1,52971,400.0
3356,51795,-1,52971,400.0
3356,52643,-1,52971,400.0
3356,52722,-1,52971,400.0
3356,52440,-1,52971,400.0
3356,51933,-1,52971,400.0
3356,50411,-1,52971,400.0
3356,50372,-1,52971,400.0
3356,48647,-1,52971,400.0
3356,48707,-1,52971,400.0
3356,48804,-1,52971,400.0
3356,48426,-1,52971,400.0
3356,47836,-1,52971,400.0
3356,48101,-1,52971,400.0
3356,50295,-1,52971,400.0
3356,49690,-1,52971,400.0
3356,49464,-1,52971,400.0
3356,49484,-1,52971,400.0
3356,49182,-1,52971,400.0
3356,136265,-1,52971,400.0
3356,53983,-1,52971,400.0
3356,53985,-1,52971,400.0
3356,54059,-1,52971,400.0
3356,54110,-1,52971,400.0
3356,54063,-1,52971,400.0
3356,53769,-1,52971,400.0
3356,53834,-1,52971,400.0
3356,53872,-1,52971,400.0
3356,53706,-1,52971,400.0
3356,54430,-1,52971,400.0
3356,54478,-1,52971,400.0
3356,54503,-1,52971,400.0
3356,54511,-1,52971,400.0
3356,54552,-1,52971,400.0
3356,54538,-1,52971,400.0
3356,54228,-1,52971,400.0
3356,54230,-1,52971,400.0
3356,54241,-1,52971,400.0
3356,54293,-1,52971,400.0
3356,54330,-1,52971,400.0
3356,53690,-1,52971,400.0
3356,53684,-1,52971,400.0
3356,53134,-1,52971,400.0
3356,53151,-1,52971,400.0
3356,53052,-1,52971,400.0
3356,53021,-1,52971,400.0
3356,53017,-1,52971,400.0
3356,52937,-1,52971,400.0
3356,52991,-1,52971,400.0
3356,53687,-1,52971,400.0
3356,53294,-1,52971,400.0
3356,53542,-1,52971,400.0
3356,53560,-1,52971,400.0
3356,53562,-1,52971,400.0
3356,53590,-1,52971,400.0
3356,53533,-1,52971,400.0
3356,53621,-1,52971,400.0
3356,53670,-1,52971,400.0
3356,53602,-1,52971,400.0
3356,53517,-1,52971,400.0
3356,53508,-1,52971,400.0
3356,53506,-1,52971,400.0
3356,53307,-1,52971,400.0
3356,53309,-1,52971,400.0
3356,53316,-1,52971,400.0
3356,53323,-1,52971,400.0
3356,53429,-1,52971,400.0
3356,53501,-1,52971,400.0
3356,41437,-1,52971,400.0
3356,22511,-1,52971,399.9999999999999
3356,21896,-1,52971,399.9999999999999
3356,22952,-1,52971,399.9999999999999
3356,18676,-1,52971,399.9999999999999
3356,18759,-1,52971,399.9999999999999
3356,21459,-1,52971,399.9999999999999
3356,30673,-1,52971,399.9999999999999
3356,32701,-1,52971,399.9999999999999
3356,31801,-1,52971,399.9999999999999
3356,32066,-1,52971,399.9999999999999
3356,26485,-1,52971,399.9999999999999
3356,26761,-1,52971,399.9999999999999
3356,28756,-1,52971,399.9999999999999
3356,28939,-1,52971,399.9999999999999
3356,27639,-1,52971,399.9999999999999
3356,6932,-1,52971,399.9999999999999
3356,6878,-1,52971,399.9999999999999
3356,10596,-1,52971,399.9999999999999
3356,9022,-1,52971,399.9999999999999
3356,8739,-1,52971,399.9999999999999
3356,1635,-1,52971,399.9999999999999
3356,125,-1,52971,399.9999999999999
3356,1019,-1,52971,399.9999999999999
3356,5463,-1,52971,399.9999999999999
3356,4966,-1,52971,399.9999999999999
3356,3525,-1,52971,399.9999999999999
3356,4356,-1,52971,399.9999999999999
3356,4366,-1,52971,399.9999999999999
3356,14352,-1,52971,399.9999999999999
3356,17314,-1,52971,399.9999999999999
3356,16493,-1,52971,399.9999999999999
3356,16096,-1,52971,399.9999999999999
3356,11942,-1,52971,399.9999999999999
3356,11865,-1,52971,399.9999999999999
3356,12789,-1,52971,399.9999999999999
3356,11278,-1,52971,399.9999999999999
3356,11523,-1,52971,399.9999999999999
3356,14017,-1,52971,399.9999999999999
3356,12876,-1,52971,399.9999999999999
3356,13652,-1,52971,399.9999999999999
3356,13010,-1,52971,399.9999999999999
3356,13115,-1,52971,399.9999999999999
3356,264823,-1,52971,399.9999999999999
3356,263988,-1,52971,399.9999999999999
3356,264020,-1,52971,399.9999999999999
3356,263040,-1,52971,399.9999999999999
3356,263058,-1,52971,399.9999999999999
3356,265693,-1,52971,399.9999999999999
3356,201130,-1,52971,399.9999999999999
3356,200107,-1,52971,399.9999999999999
3356,200164,-1,52971,399.9999999999999
3356,202623,-1,52971,399.9999999999999
3356,201935,-1,52971,399.9999999999999
3356,197267,-1,52971,399.9999999999999
3356,197701,-1,52971,399.9999999999999
3356,197949,-1,52971,399.9999999999999
3356,197975,-1,52971,399.9999999999999
3356,198401,-1,52971,399.9999999999999
3356,198850,-1,52971,399.9999999999999
3356,197832,-1,52971,399.9999999999999
3356,208514,-1,52971,399.9999999999999
3356,212345,-1,52971,399.9999999999999
3356,209568,-1,52971,399.9999999999999
3356,211349,-1,52971,399.9999999999999
3356,204597,-1,52971,399.9999999999999
3356,205419,-1,52971,399.9999999999999
3356,397847,-1,52971,399.9999999999999
3356,398643,-1,52971,399.9999999999999
3356,398013,-1,52971,399.9999999999999
3356,398029,-1,52971,399.9999999999999
3356,398173,-1,52971,399.9999999999999
3356,396031,-1,52971,399.9999999999999
3356,396890,-1,52971,399.9999999999999
3356,397065,-1,52971,399.9999999999999
203885,3356,0,52971,399.9999999999999
3356,399140,-1,52971,399.9999999999999
3356,393312,-1,52971,399.9999999999999
3356,394972,-1,52971,399.9999999999999
3356,394077,-1,52971,399.9999999999999
3356,394117,-1,52971,399.9999999999999
3356,394118,-1,52971,399.9999999999999
3356,394744,-1,52971,399.9999999999999
3356,41935,-1,52971,399.9999999999999
3356,40931,-1,52971,399.9999999999999
3356,41415,-1,52971,399.9999999999999
