source,target,rel,cone
2914,12085,-1,70
12085,6939,0,70
12085,16735,0,70
12085,52320,0,70
16735,263276,-1,70
8932,6939,0,70
3216,8932,-1,70
6939,150178,-1,70
8932,52320,0,70
8932,1239,0,70
1299,12085,-1,70
174,8932,-1,70
6939,263276,0,70
42708,6461,0,71
42708,3216,0,71
1239,35753,0,71
3356,14868,-1,71
1239,42708,0,71
1299,42708,-1,71
35753,52320,0,71
12389,42708,0,71
6939,7004,0,71
14868,7195,0,71
31133,205103,-1,71
14868,6939,0,71
35753,3216,0,71
31133,20632,-1,71
6762,35753,-1,71
31133,35753,0,71
31133,42708,0,71
174,35753,-1,71
6939,42708,0,71
3356,205103,-1,71
12956,7004,-1,71
6939,35753,0,71
16735,14868,-1,71
6453,35753,-1,71
174,8926,-1,72
8926,52320,0,72
6939,4780,0,72
6939,7342,0,72
1299,8926,-1,72
2914,4780,-1,72
7342,3216,0,72
4637,4780,-1,72
7342,16735,0,72
7342,6461,0,72
7342,6453,0,72
4637,7342,0,72
7342,12956,0,72
7342,3320,0,72
7342,1273,0,72
2914,7342,-1,72
3491,7342,-1,72
6830,7342,0,72
1299,7342,-1,72
7342,1239,0,72
3356,8926,-1,72
7342,52320,0,72
3356,7725,-1,72
3356,7342,-1,72
6762,27750,-1,72
8926,1239,0,72
31133,7342,0,72
8926,6939,0,72
12389,7342,0,72
8926,31133,0,72
15958,3216,0,73
1299,15895,-1,73
15895,52320,0,73
21497,52320,0,73
1299,15958,-1,73
15958,52320,0,73
31133,21497,0,73
6939,15958,0,73
1239,15958,0,73
3356,15958,-1,73
6939,21497,0,73
31133,15958,0,73
1273,21497,-1,73
21497,1239,0,73
174,15895,-1,73
15895,6939,0,73
15895,1239,0,73
3257,21497,-1,73
174,15958,-1,73
1299,21497,-1,73
15895,31133,0,73
174,62943,-1,74
25899,6939,0,74
174,17408,-1,74
1299,62943,-1,74
17408,3257,0,74
6939,62943,-1,74
174,17451,-1,74
6939,17408,-1,74
6939,17451,-1,74
2914,25899,-1,74
6453,17451,-1,74
1299,25899,-1,74
1299,8767,-1,76
6939,8767,0,76
6939,19009,-1,76
6939,8452,0,76
16735,266233,-1,76
1299,19009,-1,76
3257,8452,-1,76
7195,19009,0,76
3320,8767,-1,76
2914,8767,-1,76
3356,8452,-1,76
3356,8767,-1,76
6762,8452,-1,76
5511,8452,-1,76
174,19009,-1,76
31133,8452,0,76
19009,52320,0,76
3356,266233,-1,76
19009,16735,0,76
4637,8452,0,76
8452,1239,0,76
3491,8452,-1,76
1239,8767,0,76
9498,8452,-1,76
8452,3216,0,76
8452,52320,0,76
174,8452,-1,76
8767,52320,0,76
8767,6461,0,76
8767,3216,0,76
3356,33652,-1,76
31133,8767,0,76
1299,15305,-1,77
3356,7795,-1,77
7795,52320,0,77
16735,7795,0,77
3257,7795,-1,77
6939,15305,0,77
2914,7795,-1,77
174,15305,-1,77
6939,7795,0,77
6939,5056,-1,78
1299,5056,-1,78
174,5056,-1,78
3257,200612,-1,79
6939,12779,0,79
12389,12779,0,79
200612,52320,0,79
31133,200612,0,79
2914,12779,-1,79
174,12779,-1,79
16735,25933,-1,79
31133,12779,0,79
200612,3216,0,79
12779,52320,0,79
6939,56258,0,79
6939,200612,0,79
12779,6461,0,79
25933,7195,0,79
25933,6939,0,79
3257,12779,-1,79
56258,3257,0,79
12779,3216,0,79
25933,52320,0,79
174,200612,-1,79
9498,12779,0,79
4637,12779,0,79
1239,12779,0,79
1239,200612,0,79
2914,7568,-1,80
3491,7568,-1,80
6762,7568,-1,80
7568,3257,0,80
6461,15290,-1,80
4637,7568,-1,80
3356,33660,-1,80
6939,7568,-1,80
7473,7568,-1,80
19151,6939,0,82
8412,6830,0,82
8412,6939,0,82
19151,6461,0,82
2914,19151,-1,82
19151,9498,0,82
6939,25255,0,82
1239,25255,0,82
3356,19151,-1,82
19151,16735,0,82
19151,4637,0,82
174,19151,-1,82
3320,8412,-1,82
19151,7195,0,82
19151,7473,0,82
19151,52320,0,82
262206,16735,0,83
262206,7195,0,83
1299,262206,-1,83
6453,262206,-1,83
31133,206810,-1,83
3356,262847,-1,83
262206,6939,0,83
6830,5089,-1,83
3356,5089,0,83
174,262206,-1,83
3257,262206,-1,83
3356,262206,-1,83
262206,52320,0,83
1239,59796,0,84
3356,3302,-1,84
1916,6939,0,84
6939,3302,0,84
6939,59796,0,84
12389,199599,-1,84
6762,3302,-1,84
59796,52320,0,84
199599,52320,0,84
1916,52320,0,84
2914,59796,-1,84
1916,16735,0,84
2914,1916,-1,84
174,1916,-1,84
3491,59796,-1,84
3216,199599,-1,84
59796,3257,0,84
1299,59796,-1,84
174,3302,-1,84
1916,7195,0,84
199599,6939,0,84
199599,1239,0,84
9498,59796,0,84
6939,37613,-1,85
6939,32097,0,85
174,32097,-1,85
37613,3216,0,85
174,37613,-1,85
37613,3257,0,85
37613,52320,0,85
3216,8595,-1,85
1239,32097,-1,85
6939,8595,0,85
1299,32097,-1,85
1239,37613,0,85
6762,37613,-1,85
1239,35000,0,86
1299,13767,-1,86
53427,52320,0,86
3356,13767,-1,86
174,53427,-1,86
52091,52320,0,86
1299,35000,-1,86
52320,35000,0,86
31133,35000,0,86
6461,13767,-1,86
6939,35000,0,86
53427,1239,0,86
12389,35000,-1,86
6453,53427,-1,86
6939,53427,-1,86
174,13767,-1,86
53427,31133,0,86
6939,13767,0,86
5511,9381,-1,87
2914,9381,-1,87
6939,9381,0,87
6453,9381,-1,87
7473,9381,-1,87
3257,9381,0,87
3216,9381,0,87
12389,9381,0,87
6939,49832,0,87
6939,12310,-1,87
3491,9381,0,87
6453,49832,-1,87
6762,49832,-1,87
31133,9381,0,87
1239,9381,0,87
52320,9381,0,87
4637,9381,0,87
1299,49832,-1,87
174,12310,-1,87
174,9381,-1,87
9498,132770,-1,88
41494,6939,0,89
3356,13367,-1,89
6939,61010,0,89
3216,61010,-1,89
1239,1853,0,89
6939,56534,0,89
6939,1853,-1,89
1239,34779,0,91
6453,137491,-1,91
1299,34779,-1,91
174,34779,-1,91
6939,137491,-1,91
3356,34779,-1,91
137491,3257,0,91
9498,137491,-1,91
31133,25159,-1,91
34779,3216,0,91
6939,34779,0,91
3356,60280,-1,92
60280,52320,0,92
22652,9498,0,92
174,22652,-1,92
1299,22652,-1,92
31133,60280,-1,92
1239,60280,0,92
3356,33668,-1,92
3257,22652,-1,92
12389,60280,-1,92
22652,52320,0,92
6939,60280,0,92
6939,22652,0,92
6453,22652,-1,92
22822,7473,0,93
3356,14259,-1,93
6830,22822,0,93
22822,3216,0,93
6453,22822,-1,93
6939,22822,0,93
174,9269,-1,93
6762,22822,-1,93
6762,14259,-1,93
6453,9269,-1,93
2914,22822,-1,93
174,14259,-1,93
1239,22822,0,93
6939,9269,0,93
3356,9269,-1,93
12389,9269,0,93
22822,1273,0,93
174,22822,-1,93
31133,22822,0,93
12389,22822,0,93
6939,14259,0,93
31133,9269,0,93
2914,9269,-1,93
3257,9269,-1,93
9269,9498,0,93
9269,52320,0,93
4637,9269,-1,93
9498,17439,-1,93
4637,22822,-1,93
7473,9269,-1,93
3491,22822,-1,93
5511,22822,-1,93
9269,3491,0,93
9269,3216,0,93
1273,9269,-1,93
3356,22822,-1,93
9269,1239,0,93
12956,14259,-1,93
12956,22822,-1,93
1299,9269,-1,93
3320,22822,-1,93
22822,16735,0,93
1299,22822,-1,93
7195,22822,-1,93
7018,22822,-1,93
22822,52320,0,93
3216,9198,-1,94
9198,6939,0,94
3356,9198,-1,94
3491,9198,-1,94
31133,9198,-1,94
12389,9198,-1,94
31133,8657,0,95
6830,8657,0,95
6939,8657,-1,95
174,8657,-1,95
8657,52320,0,95
8657,3216,0,95
8657,2914,0,95
6762,8657,-1,95
4637,8657,0,95
8657,6461,0,95
1299,8657,-1,95
12956,18734,-1,96
37179,3257,0,96
6939,139901,-1,96
6461,18734,-1,96
174,18734,-1,96
3356,18734,-1,96
3257,18734,-1,96
1299,18734,-1,96
141731,3257,0,96
6453,139901,-1,96
6939,37179,0,96
6762,18734,-1,96
174,139901,-1,96
9498,141731,-1,96
2914,139901,-1,96
9498,139901,-1,96
139901,3257,0,96
141731,6939,0,96
6939,18734,0,96
268696,52320,0,97
6939,8262,0,97
31133,8262,0,97
31133,52551,0,97
12389,201776,-1,97
16735,52551,0,97
1239,52551,0,97
52551,3216,0,97
52320,8262,0,97
3356,8262,-1,97
3257,8262,-1,97
52320,52551,-1,97
6939,52551,0,97
6939,268696,0,97
6939,201776,0,97
174,52551,-1,97
1239,8262,0,97
174,268696,-1,97
3216,8262,0,97
1267,9498,0,98
4637,1267,0,98
3320,34309,-1,98
34309,3257,0,98
34309,3491,0,98
34309,6461,0,98
7473,34309,-1,98
1299,34309,-1,98
3356,1267,-1,98
12389,1267,0,98
1267,6461,0,98
1267,3216,0,98
6939,34309,0,98
31133,1267,0,98
1267,1239,0,98
1267,52320,0,98
174,34309,-1,98
1299,1267,-1,98
6939,1267,0,98
6939,703,0,99
31133,39737,0,99
12713,3491,0,99
31133,12713,0,99
1239,12713,0,99
1299,12713,-1,99
12713,3216,0,99
12713,6461,0,99
12956,28126,-1,99
12713,52320,0,99
262907,52320,0,99
7473,703,-1,99
9498,703,-1,99
12389,12713,0,99
174,703,-1,99
6939,12713,0,99
1273,12713,-1,99
28126,6939,0,99
1299,703,0,99
2914,39737,-1,99
31242,6939,0,99
1299,39737,-1,99
2914,703,0,99
52320,28126,-1,99
3320,31242,-1,99
39737,6939,0,99
3356,262907,-1,99
3356,28126,-1,99
3257,31242,-1,99
6453,703,0,99
39737,3216,0,99
3356,31242,-1,99
3356,39737,-1,99
4637,703,0,99
3257,703,0,99
39737,1239,0,99
3356,703,0,99
3491,703,0,99
4637,12713,0,99
3320,703,0,99
3320,12713,-1,99
3356,12713,-1,99
39737,52320,0,99
7195,52554,0,100
4637,8529,-1,100
3257,9829,-1,100
3356,52554,-1,100
3491,9829,-1,100
9498,9829,-1,100
1239,8529,0,100
2914,9829,-1,100
3356,9829,-1,100
3320,8529,-1,100
1299,9829,-1,100
1273,9829,-1,100
8529,52320,0,100
8529,3216,0,100
8529,3257,0,100
8529,6461,0,100
31133,8529,0,100
12389,8529,0,100
6453,9829,-1,100
6453,8529,-1,100
6939,52554,0,100
174,8529,-1,100
6939,8529,-1,100
174,9829,-1,100
6762,8529,-1,100
3356,3561,-1,101
133840,3257,0,101
6939,133840,-1,101
3356,266583,-1,101
9498,133840,0,101
6939,266583,0,101
15557,6939,0,102
15557,6461,0,102
6762,15557,-1,102
3356,15557,-1,102
1239,8764,0,102
1273,15557,-1,102
1299,8764,-1,102
1299,15557,-1,102
3320,15557,-1,102
4637,15557,0,102
6830,15557,0,102
6762,12735,-1,102
12956,19114,-1,102
7195,19114,0,102
31133,8764,0,102
174,15557,-1,102
6939,8764,0,102
8764,52320,0,102
6939,12735,0,102
8764,6461,0,102
8764,3216,0,102
3257,12735,-1,102
174,12735,-1,102
12963,6939,0,103
3257,12129,-1,103
12129,16735,0,103
1299,12129,-1,103
12963,1239,0,103
6453,12129,-1,103
6939,12129,-1,103
3356,12129,-1,103
3356,12963,-1,103
2914,12129,-1,103
174,12963,-1,103
3257,12963,-1,103
3356,3910,-1,103
174,12129,-1,103
6939,61135,0,104
174,61135,-1,104
6762,61135,-1,104
6762,11172,0,105
3491,11172,-1,105
1299,11172,-1,105
174,11172,-1,105
6461,11172,-1,105
3356,11172,-1,105
262503,6939,0,106
3356,24961,-1,108
31133,24961,0,108
3257,62,-1,108
6939,24961,0,108
6461,62,-1,108
12389,24961,0,108
4637,24961,0,108
174,62,-1,108
9498,24961,0,108
24961,52320,0,108
7660,3491,0,108
7660,4637,0,108
7660,6939,0,108
7660,7473,0,108
24961,3216,0,108
3320,24961,-1,108
1299,24961,-1,108
24961,6461,0,108
1299,62,-1,108
6939,62,0,108
1239,24961,0,108
3356,6768,-1,109
174,6768,-1,109
6939,52872,0,109
6762,6768,-1,109
6939,6768,-1,109
7195,52872,0,109
3356,52872,-1,109
1299,137366,-1,110
174,137366,-1,110
2914,137366,-1,110
6939,137366,-1,110
7473,137366,-1,110
7575,9498,0,111
1299,3301,-1,111
7575,3257,0,111
7575,1239,0,111
3356,7575,-1,111
7575,3491,0,111
7575,6453,0,111
7575,6762,0,111
7575,6939,0,111
7575,7473,0,111
2914,7575,-1,111
4637,7575,0,111
6461,7575,-1,111
6453,12400,-1,112
12400,52320,0,112
3491,12400,-1,112
12956,3352,-1,112
1239,12400,0,112
3257,12400,-1,112
3257,3352,-1,112
174,12400,-1,112
12400,3216,0,112
31133,12400,0,112
3356,12400,-1,112
6762,12400,-1,112
6939,12400,0,112
1299,57866,-1,113
3356,57866,-1,113
2914,57866,-1,113
57866,6461,0,113
6453,57866,-1,113
6830,57866,-1,113
174,57866,-1,113
6939,9930,-1,116
6453,9930,-1,116
4637,9930,0,116
9498,9930,0,116
31133,9930,0,116
3356,9930,0,116
9930,52320,0,116
3356,269096,-1,116
9930,3491,0,116
9930,3216,0,116
9930,3257,0,116
7473,9930,-1,116
2914,9930,-1,116
6939,269096,0,116
1239,9930,0,116
5578,52320,0,117
1299,135069,-1,117
6453,3462,-1,117
1299,5578,-1,117
1239,3462,0,117
6939,3462,0,117
135069,3257,0,117
4637,3462,0,117
5578,6461,0,117
3356,7016,-1,117
3462,52320,0,117
31133,5578,0,117
31133,3462,0,117
1239,5578,0,117
174,135069,-1,117
6939,135069,-1,117
3356,3462,0,117
6939,5578,0,117
4637,135069,-1,117
3356,5578,-1,117
2914,135069,-1,117
7473,3462,-1,117
3462,3491,0,117
3462,3257,0,117
6453,135069,-1,117
3462,2914,0,117
3462,3216,0,117
7473,45903,-1,118
6762,45903,-1,118
31287,6939,0,118
3257,31287,-1,118
45903,3216,0,118
45903,3257,0,118
5511,45903,-1,118
3491,45903,-1,118
45903,52320,0,118
1239,45903,-1,118
3356,31287,-1,118
1299,31287,-1,118
3356,45903,-1,118
2914,45903,-1,118
5511,31287,-1,118
3491,31287,-1,118
12956,31287,-1,118
174,31287,-1,118
6453,31287,-1,118
45903,6939,0,118
12389,12695,-1,119
12695,52320,0,119
6939,12695,0,119
1239,12695,0,119
31133,12695,0,119
3216,12695,-1,119
31133,50629,0,120
6830,2686,0,120
1239,50629,0,120
3320,50629,-1,120
2914,50629,-1,120
3491,2686,0,120
174,2686,0,120
7018,2686,-1,120
1239,2686,0,120
2686,6453,0,120
2686,3216,0,120
1299,50629,-1,120
12389,2686,0,120
2686,1273,0,120
2686,52320,0,120
9498,50629,0,120
2686,6461,0,120
50629,6461,0,120
2686,3257,0,120
6762,2686,0,120
2686,3320,0,120
1299,2686,0,120
50629,3216,0,120
4637,50629,0,120
2686,12956,0,120
5511,2686,0,120
3356,2686,0,120
2686,2914,0,120
12389,50629,0,120
6939,50629,0,120
31133,2686,0,120
6939,2686,0,120
50629,52320,0,120
12430,1239,0,121
16735,53181,-1,121
29208,52320,0,121
1299,29208,-1,121
7195,53181,0,121
1299,12430,0,121
31133,29208,0,121
1239,29208,0,121
6939,53181,0,121
6939,29208,0,121
12389,29208,0,121
3257,29208,-1,121
6939,12430,0,121
3356,53181,-1,121
6453,29208,-1,121
1273,12430,-1,121
29208,3216,0,121
3356,12430,0,121
6830,29208,0,121
53181,52320,0,121
4637,34224,0,122
6762,34224,-1,122
34224,31133,0,122
31133,47605,0,122
34224,3216,0,122
34224,1239,0,122
3356,34224,-1,122
34224,9498,0,122
34224,52320,0,122
4637,2907,0,122
2907,3257,0,122
6453,34224,-1,122
5511,34224,-1,122
3356,47605,-1,122
1239,47605,0,122
6939,2907,0,122
6939,47605,0,122
3257,34224,-1,122
6939,34224,-1,122
1299,47605,-1,122
47605,52320,0,122
2914,36236,-1,123
3257,36236,-1,123
3491,36236,-1,123
36236,31133,0,123
3356,36236,-1,123
36236,52320,0,123
36236,16735,0,123
6939,36236,-1,123
36236,3216,0,123
6762,36236,-1,123
36236,1239,0,123
174,36236,-1,123
36236,7195,0,123
4764,9498,0,124
3356,4764,-1,124
1299,4764,-1,124
6939,4764,-1,124
2914,4764,-1,124
174,4764,-1,124
4764,3257,0,124
5511,2854,-1,126
2854,6939,0,126
33132,6939,0,126
33132,7195,0,126
33132,52320,0,126
2854,1239,0,126
33132,16735,0,126
1299,2854,-1,126
2854,52320,0,126
31133,2854,-1,126
3257,6079,-1,128
3257,12883,-1,128
12883,3216,0,128
12883,52320,0,128
6939,12883,0,128
3356,6079,-1,128
6079,6461,0,128
4637,6079,0,128
6939,6079,0,128
1239,12883,0,128
6079,52320,0,128
3356,12883,-1,128
31133,6079,0,128
31133,12883,0,128
6830,6079,0,128
1299,6079,-1,128
1299,12883,-1,128
7195,6079,0,128
6453,20001,-1,129
174,28343,-1,130
6762,28343,-1,130
3356,28343,-1,130
7195,28343,0,130
1299,21949,-1,131
174,9009,-1,131
21949,6461,0,131
21949,6939,0,131
7195,9009,0,131
31133,9009,0,131
5511,9009,-1,131
1299,9009,-1,131
2914,21949,-1,131
12389,9009,0,131
4637,9009,-1,131
174,21949,-1,131
3491,9009,-1,131
3257,9009,-1,131
6762,9009,-1,131
3356,21949,-1,131
9009,6461,0,131
6939,9009,0,131
1239,9009,0,131
7473,9009,0,131
2914,9009,-1,131
9009,16735,0,131
9009,3216,0,131
9009,1273,0,131
9009,52320,0,131
6830,9009,0,131
21949,52320,0,131
21949,16735,0,131
3356,9009,-1,131
3356,12479,-1,135
6939,12479,0,135
1239,12479,0,135
5511,12479,-1,135
28716,52320,0,136
2914,28716,-1,136
1239,28716,0,136
28716,3216,0,136
28716,3320,0,136
1299,28716,-1,136
1299,3267,-1,136
9498,28716,0,136
6762,28716,-1,136
6939,3267,0,136
3216,3267,-1,136
6453,28716,-1,136
31133,28716,0,136
6939,28716,0,136
12389,3267,0,136
4648,3491,0,137
4648,6939,0,137
4648,7473,0,137
4648,6453,0,137
1299,4648,-1,137
6939,41798,0,137
2914,4648,-1,137
3356,4648,-1,137
4637,4648,0,137
3257,4648,-1,137
31133,41798,-1,137
9498,132884,-1,138
6453,132884,-1,138
45629,3216,0,139
45629,3356,0,139
45629,1239,0,139
3356,33657,-1,139
4637,45629,-1,139
1273,45629,-1,139
3491,45629,-1,139
45629,52320,0,139
12389,45629,0,139
7473,45629,-1,139
174,45629,-1,139
2914,45629,-1,139
45629,31133,0,139
5511,45629,-1,139
6939,45629,-1,139
6453,45629,-1,139
3257,45629,-1,139
1299,45629,-1,139
198949,6939,0,140
12956,198949,-1,140
198949,3257,0,140
1299,198949,-1,140
3491,198949,-1,140
4637,198949,-1,140
174,198949,-1,140
2914,198949,-1,140
3356,198949,-1,140
9498,198949,-1,140
29314,3216,0,141
6939,29314,0,141
1299,29314,-1,141
1239,29314,0,141
174,42020,-1,141
3356,42020,-1,141
29314,52320,0,141
31133,29314,0,141
3356,29314,-1,141
5511,42020,-1,141
52376,16735,0,142
52376,52320,0,142
52376,6939,0,142
6461,17378,-1,143
17378,16735,0,143
3356,17378,-1,143
17378,52320,0,143
31133,17378,0,143
1299,17378,-1,143
6830,6730,-1,143
6939,6730,0,143
6939,17378,0,143
174,17378,-1,143
174,5713,-1,144
28186,52320,0,144
6939,28186,0,144
2914,5713,-1,144
5713,31133,0,144
12956,28186,-1,144
16735,28186,0,144
7195,28186,0,144
5713,3216,0,144
3491,5713,-1,144
1239,28186,0,144
5713,1239,0,144
28186,3257,0,144
3356,28186,-1,144
4637,5713,0,144
5713,9498,0,144
5511,5713,-1,144
6762,5713,-1,144
5713,52320,0,144
5713,6939,0,144
3356,5713,-1,144
6939,13194,0,146
13194,3216,0,146
6453,13194,-1,146
4637,13194,0,146
13194,9498,0,146
12389,13194,0,146
13194,52320,0,146
1239,13194,0,146
3356,13194,-1,146
3257,13194,-1,146
31133,13194,0,146
5511,13194,-1,146
174,13194,-1,146
3356,13293,-1,148
21574,31133,0,148
52320,21574,-1,148
21574,3216,0,148
16735,21574,-1,148
21574,6939,0,148
3356,21574,-1,148
21574,1239,0,148
174,21574,-1,148
1299,13293,-1,148
9498,18229,-1,150
7195,61599,-1,150
31133,61599,0,150
16735,61599,-1,150
6453,61599,-1,150
174,61599,-1,150
3356,61599,-1,150
6939,61599,0,150
1239,61599,0,150
6762,61599,-1,150
8953,3216,0,151
8953,1239,0,151
6762,8953,-1,151
8953,52320,0,151
31133,8953,0,151
5511,8953,-1,151
1299,8953,-1,151
6939,8953,0,151
1239,19551,0,154
2914,19551,-1,154
19551,52320,0,154
3356,19551,-1,154
2152,6461,0,154
3257,19551,-1,154
19551,3216,0,154
9498,19551,-1,154
16735,19551,0,154
7473,19551,-1,154
6939,2152,0,154
3320,19551,-1,154
4637,19551,-1,154
1239,2152,0,154
5511,19551,-1,154
6939,19551,0,154
174,19551,-1,154
3491,19551,-1,154
31133,19551,0,154
6762,19551,-1,154
3356,2152,-1,154
12389,19551,0,154
7195,19551,0,154
12956,19551,-1,154
6830,19551,0,154
1299,19551,-1,154
8866,31133,0,156
1299,8866,-1,156
6762,8866,-1,156
3356,8866,-1,156
12389,8866,0,156
8866,52320,0,156
8866,3216,0,156
8866,1239,0,156
8866,6939,0,156
57344,6461,0,158
3356,57344,-1,158
57344,12956,0,158
174,57344,-1,158
6453,57344,-1,158
57344,3216,0,158
2914,57344,-1,158
7473,57344,0,158
6939,57344,0,158
6830,57344,-1,158
1299,57344,-1,158
57344,1273,0,158
5511,57344,-1,158
6762,57344,-1,158
57344,52320,0,158
3491,57344,-1,158
3257,57344,-1,158
1239,57344,0,158
12389,57344,0,158
1299,15694,-1,159
15694,52320,0,159
15694,31133,0,159
6453,15694,-1,159
15694,6939,0,159
15694,1239,0,159
1299,3292,-1,160
3292,9498,0,160
3320,3292,-1,160
3292,1239,0,160
3292,6453,0,160
3292,1273,0,160
6939,3292,0,160
12389,3292,0,160
3292,6461,0,160
3292,12956,0,160
3292,16735,0,160
4637,3292,0,160
3356,3292,-1,160
6830,3292,0,160
3292,3257,0,160
3292,3491,0,160
6762,3292,0,160
2914,3292,-1,160
12956,21859,-1,161
9498,21859,-1,161
21859,16735,0,161
12389,21859,-1,161
5511,21859,-1,161
174,21859,-1,161
3491,21859,-1,161
4637,21859,0,161
3257,21859,-1,161
6939,21859,-1,161
2914,21859,-1,161
21859,52320,0,161
7195,21859,-1,161
7473,21859,-1,161
6830,21859,0,161
6453,21859,-1,161
1299,21859,-1,161
1239,21859,0,161
6762,21859,-1,161
3356,21859,-1,161
3216,21859,-1,161
31133,21859,-1,161
6461,21859,-1,161
34549,3216,0,163
34549,9498,0,163
3257,34549,-1,163
5511,34549,-1,163
34549,52320,0,163
3320,34549,-1,163
6830,34549,-1,163
3356,34549,-1,163
1299,34549,-1,163
34549,6461,0,163
4637,34549,0,163
34549,6939,0,163
3356,33667,-1,163
174,34549,-1,163
34549,31133,0,163
34549,1239,0,163
48858,4637,0,164
48858,9498,0,164
48858,3216,0,164
48858,52320,0,164
48858,6939,0,164
48858,31133,0,164
48858,1239,0,164
12389,48858,-1,164
1299,48858,-1,164
1299,44901,-1,165
6939,44901,-1,165
3257,44901,-1,165
6939,58715,-1,165
44901,52320,0,165
44901,3216,0,165
5511,44901,-1,165
6762,44901,-1,165
2914,58715,-1,165
1239,44901,0,165
58715,3257,0,165
9498,58715,-1,165
12956,44901,-1,165
174,44901,-1,165
1273,44901,-1,165
174,58715,-1,165
3356,44901,-1,165
6453,8400,-1,167
1239,8400,0,167
6939,8400,0,167
52320,8400,0,167
3216,8400,0,167
1299,8400,-1,167
12389,8400,0,167
3356,8400,-1,167
31133,8400,0,167
4775,16735,0,173
4775,52320,0,173
4637,4775,-1,173
4775,9498,0,173
4775,3257,0,173
4775,3216,0,173
3491,4775,-1,173
52925,52320,0,173
2914,4775,-1,173
3356,4775,-1,173
3356,52925,-1,173
31133,4775,0,173
1273,4775,-1,173
1299,4775,-1,173
12389,4775,0,173
1239,4775,-1,173
174,4775,-1,173
12956,52925,-1,173
7195,52925,0,173
7473,4775,-1,173
6453,4775,-1,173
6939,52925,0,173
6939,4775,-1,173
7018,4775,-1,173
16735,52925,-1,173
174,1680,-1,175
1680,3216,0,175
2914,1680,-1,175
1680,1239,0,175
1299,1680,-1,175
1680,6939,0,175
1680,31133,0,175
1680,52320,0,175
3356,1680,-1,175
6453,1680,-1,175
6762,1680,-1,175
6762,50673,-1,176
58511,6461,0,176
3257,58511,-1,176
1239,50673,0,176
1239,58511,0,176
6830,50673,-1,176
1299,58511,-1,176
9498,58511,0,176
3491,58511,-1,176
9498,50673,0,176
6939,50673,0,176
174,50673,-1,176
6939,58511,0,176
50673,3216,0,176
4637,58511,0,176
4637,50673,0,176
6453,50673,-1,176
31133,50673,0,176
50673,52320,0,176
58511,7473,0,176
6762,8551,-1,182
1239,5603,0,182
5603,52320,0,182
1239,8551,0,182
6762,5603,-1,182
3320,5603,-1,182
174,8551,-1,182
31133,5603,0,182
12389,8551,0,182
31133,8551,0,182
8551,3216,0,182
6453,8551,-1,182
3356,8551,-1,182
3356,5603,-1,182
8551,6461,0,182
3257,8551,-1,182
7473,8551,0,182
6939,8551,-1,182
8551,52320,0,182
1299,8551,-1,182
4637,8551,0,182
6939,5603,0,182
6830,29075,0,184
29075,9498,0,184
29075,52320,0,184
174,29075,-1,184
1299,29075,-1,184
5511,29075,-1,184
3356,29075,-1,184
29075,3320,0,184
29075,3216,0,184
29075,6461,0,184
31133,29075,0,184
29075,6939,0,184
4637,29075,0,184
6762,29075,-1,184
29075,1273,0,184
29075,1239,0,184
12389,60299,-1,187
6939,60299,0,187
174,60299,-1,187
1299,13649,-1,188
3257,13649,-1,188
6939,9790,0,190
9790,3257,0,190
3356,9790,0,190
50581,1239,0,195
3356,39386,-1,195
39386,52320,0,195
39386,3257,0,195
6939,50581,0,195
5511,39386,-1,195
2914,50581,-1,195
50581,3216,0,195
39386,1239,0,195
39386,4637,0,195
50581,52320,0,195
50581,6461,0,195
174,50581,-1,195
1299,39386,-1,195
6762,39386,-1,195
39386,16735,0,195
1299,50581,-1,195
174,39386,-1,195
2914,39386,-1,195
39386,31133,0,195
39386,3216,0,195
39386,6939,0,195
2914,8717,-1,198
1239,8717,0,198
31133,8717,0,198
8717,52320,0,198
6939,8717,0,198
6762,3269,-1,198
6762,8717,-1,198
3356,8717,-1,198
3356,7015,-1,198
1299,8717,-1,198
9498,9730,-1,199
1239,28663,0,203
3257,28663,-1,203
6461,28663,0,203
7195,28663,-1,203
52320,28663,0,203
3491,28663,-1,203
6939,28663,0,203
31133,28663,0,203
16735,28663,0,203
3209,1239,0,204
3209,1299,0,204
3209,3356,0,204
3209,3320,0,204
1273,3209,-1,204
3209,3216,0,204
3209,6939,0,204
6762,15924,-1,205
1273,15924,-1,205
3257,15924,-1,205
3356,15924,-1,205
2914,9299,-1,206
6939,9299,-1,206
9299,3216,0,206
1299,9299,-1,206
9299,52320,0,206
6453,9299,-1,206
9299,4637,0,206
3491,9299,-1,206
1239,9299,-1,206
3356,9299,-1,206
1273,9299,-1,206
9299,3257,0,206
9299,7473,0,206
52320,11432,-1,208
7195,11432,0,208
3356,11432,-1,208
6762,11432,-1,208
6939,11432,0,208
1299,4229,-1,210
6830,4229,0,210
3491,4229,-1,210
12956,4229,-1,210
3257,4229,-1,210
4229,16735,0,210
4229,52320,0,210
2914,4229,-1,210
4229,1239,0,210
4229,3216,0,210
4229,6939,0,210
3356,4229,-1,210
174,139009,-1,212
2914,139009,-1,212
6939,139009,-1,212
6453,139009,-1,212
9498,139009,-1,212
3257,139009,0,212
8881,52320,0,213
6939,8881,0,213
2914,8881,0,213
12389,25478,-1,213
31133,8881,0,213
25478,1239,0,213
1299,25478,-1,213
3491,8881,0,213
9498,8881,0,213
1239,8881,0,213
174,8881,-1,213
